X,name,year,month,province,meantemp,rain,humi,number,seq,SO2,NO2,PM10,CO,O3_8h,PM2.5,beta_cases,beta_smooth_2,beta_smooth_3,beta_smooth_4,beta_smooth_5,sunlight,population,,,,
572,貴州,2020,8,Guizhou,23.8,48,75,25,92,7,16,30,0.56,75,13,23.05660839,24.79162327,24.45927825,25.39156377,25.62272051,190.2,38580000,,,,
573,貴州,2020,9,Guizhou,18.8,286.6,90,19,93,6,16,26,0.67,63,13,23.79458821,23.4255983,24.46618136,24.98129555,24.95075482,53.5,38580000,,,,
574,貴州,2020,10,Guizhou,14.2,96.1,84,24,94,8,17,41,0.62,70,21,26.54734746,25.17096784,25.05684252,24.55678399,25.5628063,102.5,38580000,,,,
575,貴州,2020,11,Guizhou,11.1,18,78,25,95,11,24,50,0.71,64,25,24.82859189,25.68796968,26.98761163,26.18935578,26.18935578,133.7,38580000,,,,
576,貴州,2020,12,Guizhou,3.3,17.1,86,34,96,16,23,51,0.8,46,34,29.58689554,27.20774372,27.20774372,26.98761163,26.98761163,30.9,38580000,,,,
577,湖南,2013,1,Hunan,5.79,27.95,75.31,15,1,53,77,173,2.2,22,176,4.948217713,4.948217713,16.46134149,16.46134149,21.40700572,72.3,66910000,,,,
578,湖南,2013,2,Hunan,7.81,52.01,83.11,13,2,23,35,81,1.6,37,88,27.97446526,16.46134149,21.40700572,21.40700572,23.47085092,28.68,66910000,,,,
579,湖南,2013,3,Hunan,14.46,145.7,71.71,24,3,35,50,125,1.3,74,92,31.29833419,29.63639972,29.64506199,23.47085092,24.31586507,110.58,66910000,,,,
580,湖南,2013,4,Hunan,17.1,169.41,74.17,36,4,33,51,103,1.2,72,68,29.66238652,30.48036035,29.55221413,29.15777691,28.33909957,106.4,66910000,,,,
581,湖南,2013,5,Hunan,22.43,200.46,76.49,51,5,25,40,82,1.2,97,54,27.69592168,28.6791541,27.47423281,28.43025815,27.4133266,126.06,66910000,,,,
582,湖南,2013,6,Hunan,26.28,154.59,76.09,43,6,21,33,64,0.8,95,38,25.06439022,26.38015595,25.36863742,26.4420747,25.62784412,183.29,66910000,,,,
583,湖南,2013,7,Hunan,30.11,27.17,63.2,37,7,26,28,56,0.7,101,27,23.34560036,24.20499529,23.59363747,24.61920852,24.93542298,308.07,66910000,,,,
584,湖南,2013,8,Hunan,29.26,118.41,66.83,18,8,24,27,58,0.8,100,34,22.37092181,22.85826109,23.97226767,24.24529831,24.88172879,223.41,66910000,,,,
585,湖南,2013,9,Hunan,22.92,140.27,77.91,19,9,23,34,80,1,94,59,26.20028083,24.28560132,25.33288446,24.83606344,26.8928935,136.9,66910000,,,,
586,湖南,2013,10,Hunan,18.83,23.81,69.69,15,10,37,49,144,1.3,115,134,27.42745075,26.81386579,29.58264844,27.77971678,27.5894449,145.76,66910000,,,,
587,湖南,2013,11,Hunan,13.68,102.55,75.83,40,11,31,58,100,1.3,51,94,35.12021373,31.27383224,29.79200729,28.89407567,27.52043917,121.11,66910000,,,,
588,湖南,2013,12,Hunan,7.4,43.89,65.49,56,12,54,65,157,1.7,20,128,26.82835738,30.97428556,27.9914881,27.85047876,27.36925075,127.85,66910000,,,,
589,湖南,2014,1,Hunan,8.29,24.03,65.63,41,13,50,51,204,1.8,58,155,22.02589317,24.42712528,24.76619642,27.35470075,28.29612245,130.51,67370000,,,,
590,湖南,2014,2,Hunan,5.85,97.28,81.66,23,14,27,28,102,1.5,43,77,25.44433872,23.73511595,26.51068038,26.59009963,27.08201417,39.95,67370000,,,,
591,湖南,2014,3,Hunan,12.81,130.07,81.31,48,15,33,32,111,1.2,57,65,32.06180926,28.75307399,28.8519401,27.14542837,28.01717711,66.18,67370000,,,,
592,湖南,2014,4,Hunan,17.92,121.82,81.03,56,16,29,32,91,1.1,78,56,29.04967233,30.5557408,30.87188455,29.51499809,28.05447866,72.45,67370000,,,,
593,湖南,2014,5,Hunan,21.44,217.12,80.51,121,17,31,28,106,1.2,73,59,31.50417205,30.27692219,27.58874844,28.70701365,27.29437264,94.17,67370000,,,,
594,湖南,2014,6,Hunan,24.97,158.6,83.6,94,18,25,24,99,1.3,87,66,22.21240095,26.8582865,25.1201272,26.10251349,25.44209853,69.77,67370000,,,,
595,湖南,2014,7,Hunan,27.69,187.58,79.11,49,19,21,21,72,1.1,81,43,21.64380861,21.92810478,22.21888276,24.54020508,25.17224695,196.79,67370000,,,,
596,湖南,2014,8,Hunan,26.07,154.63,80.83,29,20,19,20,70,1.2,77,42,22.80043871,22.22212366,24.04822058,23.58926567,25.56365351,146.23,67370000,,,,
597,湖南,2014,9,Hunan,24.34,65.94,79.57,24,21,20,25,75,1.2,73,46,27.70041443,25.25042657,27.98735266,26.40146665,27.09971542,128.78,67370000,,,,
598,湖南,2014,10,Hunan,20.35,88.92,71.74,48,22,26,36,123,1.4,88,79,33.46120486,30.58080964,30.35144327,28.46369213,28.93874684,170.13,67370000,,,,
599,湖南,2014,11,Hunan,13.35,117.36,79.43,84,23,29,36,95,1.3,42,61,29.89271052,31.67695769,31.39762702,30.47332387,29.30803384,63.34,67370000,,,,
600,湖南,2014,12,Hunan,7.45,22.41,64.46,118,24,37,44,114,1.4,43,68,30.83896567,30.3658381,28.45951663,29.70993869,27.75092651,121.49,67370000,,,,
601,湖南,2015,1,Hunan,7.94,31.97,75.26,169,25,44,43,146,1.7,53,97,24.6468737,27.74291969,25.13357238,26.32335692,27.36118971,69.55,67830000,,,,
602,湖南,2015,2,Hunan,8.99,79.16,79.4,55,26,26,31,117,1.6,64,78,19.91487778,22.28087574,25.35809078,26.7283095,27.12214449,67.95,67830000,,,,
603,湖南,2015,3,Hunan,12.45,91.34,84.23,79,27,23,29,84,1.3,58,52,31.51252087,25.71369932,26.70829436,26.1929392,26.40408869,52.57,67830000,,,,
604,湖南,2015,4,Hunan,17.81,109.31,77.06,102,28,26,27,80,1.1,92,47,28.69748444,30.10500265,29.15289732,26.84339243,25.97736301,118.42,67830000,,,,
605,湖南,2015,5,Hunan,22.54,203.93,83.94,135,29,23,22,85,1.1,94,54,27.24868665,27.97308555,26.15313881,27.49298432,26.53940474,91.74,67830000,,,,
606,湖南,2015,6,Hunan,25.94,209.95,82.49,87,30,21,16,55,0.9,83,31,22.51324532,24.88096599,24.16233946,25.2961257,24.36109412,128.76,67830000,,,,
607,湖南,2015,7,Hunan,25.94,172.52,81.66,55,31,20,17,59,0.9,96,35,22.7250864,22.61916586,21.95309984,23.27699654,24.41421393,138.68,67830000,,,,
608,湖南,2015,8,Hunan,26.6,137.15,78.77,27,32,19,18,61,0.9,107,36,20.6209678,21.6730271,24.10304589,23.70559575,25.84582032,189.1,67830000,,,,
609,湖南,2015,9,Hunan,23.86,113.2,81.11,19,33,19,20,77,1,111,46,28.96308348,24.79202564,27.99692329,26.67896407,27.03939162,106.39,67830000,,,,
610,湖南,2015,10,Hunan,19.5,97.26,76.94,57,34,24,31,97,1,111,58,34.40671859,31.68490104,30.61696797,28.11796793,28.64392539,154.47,67830000,,,,
611,湖南,2015,11,Hunan,12.52,158.94,89,65,35,19,27,59,1.1,43,37,28.48110183,31.44391021,31.21185856,30.64966479,28.55779735,35.32,67830000,,,,
612,湖南,2015,12,Hunan,7.53,105.83,83.06,127,36,22,33,97,1.1,45,64,30.74775525,29.61442854,26.47306155,28.45647581,27.57106125,45.81,68220000,,,,
613,湖南,2016,1,Hunan,5.54,84.83,84.11,79,37,22,33,102,1.2,49,71,20.19032758,25.46904141,24.98916195,25.86214692,27.0790237,NA,68220000,,,,
614,湖南,2016,2,Hunan,8.55,43.01,69.57,37,38,20,27,100,1.1,81,63,24.02940301,22.10986529,25.38875381,26.72850417,27.11211829,116.55,68220000,,,,
615,湖南,2016,3,Hunan,12.75,147,80.31,62,39,24,33,97,1.1,85,60,31.94653085,27.98796693,28.20750288,26.20320905,26.65050193,83.1,68220000,,,,
616,湖南,2016,4,Hunan,18.66,235.08,87.34,81,40,21,25,64,1,85,39,28.64657477,30.29655281,29.67759302,28.26554551,27.48861609,62.98,68220000,,,,
617,湖南,2016,5,Hunan,20.87,207.13,84.17,107,41,18,22,63,0.9,98,36,28.43967343,28.5431241,27.15571553,28.35341936,26.99341053,97.73,68220000,,,,
618,湖南,2016,6,Hunan,25.86,173.63,81.09,93,42,16,17,50,0.9,96,27,24.38089838,26.41028591,24.79131568,25.75513045,25.26088157,139.99,68220000,,,,
619,湖南,2016,7,Hunan,28.65,194.92,78.77,54,43,15,17,49,0.9,88,26,21.55337522,22.9671368,23.07271988,24.41445827,25.5952628,191.77,68220000,,,,
620,湖南,2016,8,Hunan,27.71,148.84,79.8,28,44,15,18,59,1,107,34,23.28388603,22.41863063,25.05191406,24.88416014,26.02605835,172.34,68220000,,,,
621,湖南,2016,9,Hunan,24.32,82.12,75.23,33,45,19,24,84,1,129,50,30.31848093,26.80118348,28.06533938,26.43734834,26.86472006,125.24,68220000,,,,
622,湖南,2016,10,Hunan,18.89,2.92,82.75,54,46,15,23,63,1,74,38,30.59365117,30.45606605,29.82877968,28.19255626,27.98244081,53.64,68220000,,,,
623,湖南,2016,11,Hunan,12.43,106.28,87.54,70,47,18,28,78,1.1,52,48,28.57420693,29.58392905,28.7699457,29.15707951,28.26999066,58.77,68220000,,,,
624,湖南,2016,12,Hunan,8.96,54.09,81.23,79,48,24,41,120,1.4,59,78,27.14197899,27.85809296,26.81260707,27.7578681,27.76535256,98.86,68220000,,,,
625,湖南,2017,1,Hunan,8,52.5,79.07,66,49,20,33,132,1.4,60,92,24.72163529,25.93180714,26.55296824,27.05827791,27.97059973,53.26,68600000,,,,
626,湖南,2017,2,Hunan,8.5,69.22,77.15,57,50,17,28,89,1.2,74,59,27.79529043,26.25846286,28.04560424,27.81969793,28.48089572,65.61,68600000,,,,
627,湖南,2017,3,Hunan,11.27,220.01,84.91,97,51,15,30,72,1,70,43,31.619887,29.70758872,30.1802881,28.8156249,29.22437392,42.51,68600000,,,,
628,湖南,2017,4,Hunan,18.13,138.93,77.58,145,52,16,26,68,1,101,37,31.12568686,31.37278693,31.20164796,30.35005858,29.04529415,122.06,68600000,,,,
629,湖南,2017,5,Hunan,22.48,159.73,76.35,270,53,11,23,69,0.9,119,35,30.85937003,30.99252845,28.60376445,29.35779508,27.6623002,164.98,68600000,,,,
630,湖南,2017,6,Hunan,24,425.88,89.03,238,54,10,17,41,1,88,23,23.82623644,27.34280324,25.18864238,26.6729035,26.16523574,64.48,68600000,,,,
631,湖南,2017,7,Hunan,28.98,125.61,76.08,122,55,12,16,44,1,94,23,20.88032065,22.35327855,22.9470406,24.92512295,25.37701659,241.93,68600000,,,,
632,湖南,2017,8,Hunan,28.42,182.38,79.58,64,56,12,16,44,1,94,24,24.13456469,22.50744267,24.06649216,24.00642823,24.45161567,193.72,68600000,,,,
633,湖南,2017,9,Hunan,24.89,91.4,82.69,72,57,13,20,61,1,113,36,27.18459114,25.65957792,25.85050708,24.60796047,26.24707876,122.21,68600000,,,,
634,湖南,2017,10,Hunan,17.78,52.35,83.9,55,58,11,24,64,1,86,39,26.2323654,26.70847827,28.74016948,27.58876828,27.89478529,81.2,68600000,,,,
635,湖南,2017,11,Hunan,12.95,66.2,79.47,94,59,16,39,101,1.1,70,66,32.80355189,29.51795865,29.38492354,28.83484044,27.33068204,76.43,68600000,,,,
636,湖南,2017,12,Hunan,8.19,23.72,70.44,143,60,20,47,119,1.2,64,79,29.11885332,30.96120261,27.74548456,27.36720477,26.25703329,114.21,68600000,,,,
637,湖南,2018,1,Hunan,4.16,70.4,83.86,109,61,15,35,93,1.2,54,67,21.31404847,25.21645089,24.08308305,26.26320026,28.20412575,52.31,68990000,,,,
638,湖南,2018,2,Hunan,8.13,31.42,70,38,62,13,31,106,1.1,78,67,21.81634737,21.56519792,26.36607452,27.05426922,28.27147629,87.28,68990000,,,,
639,湖南,2018,3,Hunan,14.13,112.1,81.21,73,63,12,31,69,1,83,41,35.96782771,28.89208754,30.30815988,28.05963203,27.97445368,111.07,68990000,,,,
640,湖南,2018,4,Hunan,19.17,NA,76.53,167,64,13,26,84,1,100,38,33.14030457,34.55406614,32.24729086,29.63955499,28.72310546,118.95,68990000,,,,
641,湖南,2018,5,Hunan,24.03,197.8,81.27,242,65,11,18,63,0.9,102,31,27.6337403,30.38702244,28.61045074,30.44979498,29.14794328,131.46,68990000,,,,
642,湖南,2018,6,Hunan,25.95,94.72,79.73,180,66,11,18,46,0.9,109,25,25.05730735,26.34552383,25.54386137,27.44297217,26.34619473,160.89,68990000,,,,
643,湖南,2018,7,Hunan,29.1,141.12,78.06,156,67,11,16,42,0.9,97,22,23.94053647,24.49892191,23.6523096,24.64766727,25.84712359,225.35,68990000,,,,
644,湖南,2018,8,Hunan,28.07,163.17,79.79,69,68,10,17,45,1,112,24,21.95908497,22.94981072,25.51485676,25.40046941,26.66001158,200.99,68990000,,,,
645,湖南,2018,9,Hunan,24.33,117.53,79.99,81,69,11,20,54,1,110,30,30.64494885,26.30201691,28.10073803,27.06068764,28.04773229,136.32,68990000,,,,
646,湖南,2018,10,Hunan,17.71,105.75,76.32,130,70,12,31,68,1,112,40,31.69818027,31.17156456,31.44634668,29.07453125,28.55239901,138.12,68990000,,,,
647,湖南,2018,11,Hunan,12.78,141.55,84.51,236,71,11,33,65,1.1,69,43,31.99591091,31.84704559,30.05265375,30.20072753,28.07004336,101.48,68990000,,,,
648,湖南,2018,12,Hunan,6.23,87.44,86.07,296,72,10,33,88,1.2,44,62,26.46387008,29.22989049,26.00236257,27.42631699,26.91047117,28.39,68990000,,,,
649,湖南,2019,1,Hunan,4.3,85.1,85,146,73,6,41,60,1.21,40,98,19.54730672,23.0055884,23.61942155,25.71354389,27.66401434,27.3,69180000,,,,
650,湖南,2019,2,Hunan,4.5,106.8,90,65,74,5,23,51,0.98,46,53,24.84708786,22.19719729,26.62009691,26.5810402,27.33586193,17.9,69180000,,,,
651,湖南,2019,3,Hunan,12.6,152.2,82,147,75,7,42,64,0.9,76,48,35.46589614,30.156492,30.22271096,27.5538599,27.60168452,81.6,69180000,,,,
652,湖南,2019,4,Hunan,17.6,117.8,83,239,76,7,32,50,0.84,93,38,30.35514888,32.91052251,31.204676,29.61527897,28.40162481,88.9,69180000,,,,
653,湖南,2019,5,Hunan,20.8,190.2,80,317,77,7,32,63,0.74,113,36,27.79298299,29.07406593,27.23171335,29.29025904,27.8264308,93.4,69180000,,,,
654,湖南,2019,6,Hunan,25.3,196.8,86,220,78,6,23,37,0.74,113,23,23.54700817,25.66999558,24.43703634,25.91656447,25.40834005,108.2,69180000,,,,
655,湖南,2019,7,Hunan,28,139.7,81,133,79,6,18,36,0.7,116,21,21.97111785,22.75906301,22.9645228,24.17163785,25.91496641,194.2,69180000,,,,
656,湖南,2019,8,Hunan,29.4,57.1,72,63,80,7,22,50,0.75,145,28,23.37544238,22.67328011,26.07828029,25.44546226,27.32771424,245.5,69180000,,,,
657,湖南,2019,9,Hunan,25.5,3.2,63,91,81,9,31,66,0.83,166,39,32.88828066,28.13186152,30.37348172,28.27289075,29.30712298,244,69180000,,,,
658,湖南,2019,10,Hunan,18.7,65.9,77,196,82,8,38,62,0.86,100,44,34.85672213,33.8725014,33.7296849,31.14112427,30.03014421,122.5,69180000,,,,
659,湖南,2019,11,Hunan,14,37.9,70,465,83,9,44,76,0.86,87,60,33.4440519,34.15038701,31.29566601,31.69381967,28.35260721,138.9,69180000,,,,
660,湖南,2019,12,Hunan,8.4,65.6,74,542,84,9,51,75,1.12,50,78,25.58622399,29.51513794,24.67267775,27.21868885,24.99060935,121.6,69180000,,,,
661,湖南,2020,1,Hunan,5.1,166.5,86,184,85,5,28,46,1.08,49,56,14.98775737,20.28699068,18.8840909,22.52408115,23.45846301,55.9,66450000,,,,
662,湖南,2020,2,Hunan,10,135.3,80,24,86,5,17,37,0.86,70,41,16.07829135,15.53302436,19.42067972,20.96206578,21.93502787,77,66450000,,,,
663,湖南,2020,3,Hunan,13.3,168.9,83,27,87,6,26,45,0.86,75,41,27.19599042,21.63714089,23.03371932,21.02222884,24.27966445,69.5,66450000,,,,
664,湖南,2020,4,Hunan,17,107,68,14,88,8,37,60,0.79,126,46,25.8268762,26.51143331,30.11075784,26.60264122,26.33334606,162.7,66450000,,,,
665,湖南,2020,5,Hunan,22.9,194.1,79,47,89,7,28,53,0.77,121,35,37.30940691,31.56814156,29.46414951,28.89710974,28.61330594,121.9,66450000,,,,
666,湖南,2020,6,Hunan,26.3,183.2,86,47,90,6,19,29,0.7,87,19,25.25616541,31.28278616,30.01455435,28.96763482,28.36058165,88.2,66450000,,,,
667,湖南,2020,7,Hunan,27.6,160.7,84,46,91,6,19,35,0.67,102,22,27.47809074,26.36712807,26.22220838,28.99400802,28.7850607,119.7,66450000,,,,
668,湖南,2020,8,Hunan,29.4,68.6,70,41,92,6,18,33,0.6,117,19,25.932369,26.70522987,27.11991039,26.65397414,27.43113841,290.6,66450000,,,,
669,湖南,2020,9,Hunan,22,195.5,87,38,93,6,24,35,0.7,96,27,27.94927142,26.94082021,28.14047863,27.97488166,28.45215113,47.6,66450000,,,,
670,湖南,2020,10,Hunan,16.8,79.3,81,53,94,7,29,56,0.77,90,48,30.53979548,29.24453345,29.61676531,28.69566623,29.93684584,87.5,66450000,,,,
671,湖南,2020,11,Hunan,13.5,24.9,75,73,95,8,35,61,0.85,75,49,30.36122902,30.45051225,31.93419626,30.93796505,30.93796505,106.1,66450000,,,,
672,湖南,2020,12,Hunan,6.1,37,71,134,96,9,45,79,1.04,46,92,34.90156428,32.63139665,32.63139665,31.93419626,31.93419626,65.8,66450000,,,,
673,江西,2013,1,Jiangxi,6.21,25.33,80.92,3,1,76,65,188,1.7,44,130,6.33918126,6.33918126,11.17212049,11.17212049,14.89672545,92.76,45220000,,,,
674,江西,2013,2,Jiangxi,9.79,85.84,87.35,3,2,34,35,102,1.3,46,75,16.00505973,11.17212049,14.89672545,14.89672545,20.1822481,40.86,45220000,,,,
675,江西,2013,3,Jiangxi,14.75,174.88,78.46,1,3,40,44,137,1.3,82,83,22.34593535,19.17549754,24.79660372,20.1822481,20.64610177,125.27,45220000,,,,
676,江西,2013,4,Jiangxi,17.51,197,78.42,4,4,44,42,122,1.3,93,70,36.03881607,29.19237571,26.96208928,24.22283189,24.52787027,103.4,45220000,,,,
677,江西,2013,5,Jiangxi,23.35,219.21,81.15,5,5,31,32,87,1.4,113,55,22.50151642,29.27016625,28.09611875,26.6585729,27.00782914,132.45,45220000,,,,
678,江西,2013,6,Jiangxi,26.34,185.82,81.42,4,6,26,26,68,1.3,103,42,25.74802376,24.12477009,25.55146476,28.17330259,27.30344178,151.78,45220000,,,,
679,江西,2013,7,Jiangxi,29.56,81.05,69.81,8,7,32,24,76,1.2,110,42,28.4048541,27.07643893,25.99229213,25.11959821,25.61268148,272.75,45220000,,,,
680,江西,2013,8,Jiangxi,29.7,108.43,69.81,7,8,33,25,84,1,100,40,23.82399854,26.11442632,26.60462241,26.39047275,25.7434431,229.98,45220000,,,,
681,江西,2013,9,Jiangxi,24.92,47.78,74.65,10,9,32,33,85,1.1,97,46,27.58501459,25.70450656,24.85477922,25.74229794,26.29569902,162.87,45220000,,,,
682,江西,2013,10,Jiangxi,19.81,23.87,66.15,10,10,45,45,132,1.1,102,79,23.15532452,25.37016955,26.41654749,25.76841025,26.58367628,185.64,45220000,,,,
683,江西,2013,11,Jiangxi,14.29,92.37,74,10,11,46,54,138,1.3,64,77,28.50930337,25.83231395,27.16978943,27.27359572,25.31411496,157.18,45220000,,,,
684,江西,2013,12,Jiangxi,7,83.04,66.92,28,12,58,60,161,1.4,40,120,29.84474039,29.17702188,25.27674523,24.74639005,23.81528366,167.38,45220000,,,,
685,江西,2014,1,Jiangxi,7.97,18.47,67.08,15,13,46,47,149,1.3,38,98,17.47619193,23.66046616,22.4705968,23.98027344,25.02885544,162.18,45420000,,,,
686,江西,2014,2,Jiangxi,7.62,121.1,81.73,6,14,21,25,55,0.9,34,37,20.09085809,18.78352501,22.26341115,24.15874346,24.61273474,64.76,45420000,,,,
687,江西,2014,3,Jiangxi,13.29,208.71,82.62,7,15,26,31,77,0.9,50,40,29.22318343,24.65702076,25.24758046,23.30473332,22.57200653,86.64,45420000,,,,
688,江西,2014,4,Jiangxi,19.32,137.64,80.46,13,16,21,32,69,1,61,36,26.42869985,27.82594164,25.09766087,23.84596017,24.981814,105.23,45420000,,,,
689,江西,2014,5,Jiangxi,22.35,281.09,81.42,7,17,26,30,103,0.9,70,51,19.64109933,23.03489959,25.19834283,26.20455298,26.24189946,108.19,45420000,,,,
690,江西,2014,6,Jiangxi,25.94,200.81,81.77,7,18,25,25,83,1.1,106,50,29.52522931,24.58316432,25.18587133,25.49657846,24.55081738,117.86,45420000,,,,
691,江西,2014,7,Jiangxi,28.41,160.05,79.65,16,19,23,23,65,0.9,86,34,26.39128536,27.95825734,25.56142924,24.08134676,23.03920723,210.82,45420000,,,,
692,江西,2014,8,Jiangxi,26.95,162.56,83.08,7,20,20,23,67,0.8,90,32,20.76777305,23.57952921,22.0099025,23.88873421,22.71880344,163.69,45420000,,,,
693,江西,2014,9,Jiangxi,26.17,60.07,79.5,7,21,25,26,81,0.8,98,43,18.8706491,19.81921107,19.22583417,21.01719697,25.70065246,169.58,45420000,,,,
694,江西,2014,10,Jiangxi,20.98,25.52,69.58,1,22,36,36,114,0.9,113,65,18.03908038,18.45486474,27.11473463,25.52799423,25.05176895,217.19,45420000,,,,
695,江西,2014,11,Jiangxi,14.7,89.2,79.19,10,23,39,37,92,1,52,53,44.43447441,31.23677739,28.54014087,26.12276793,25.16375665,88.24,45420000,,,,
696,江西,2014,12,Jiangxi,7.17,23.47,64.12,12,24,52,41,65,0.9,46,42,23.14686783,33.79067112,29.63635125,26.73703353,24.84955114,159.56,45420000,,,,
697,江西,2015,1,Jiangxi,8.19,43.72,73.38,11,25,48,43,104,1.3,52,68,21.32771153,22.23728968,20.59140031,26.55216884,27.59225634,112.32,45660000,,,,
698,江西,2015,2,Jiangxi,9.66,116.16,78.27,3,26,24,28,82,1.2,60,56,17.29962158,19.31366656,23.45997982,23.38170182,24.0464693,82.99,45660000,,,,
699,江西,2015,3,Jiangxi,12.97,179.14,83.92,4,27,25,25,57,1,56,35,31.75260634,24.52611396,25.25258906,24.27136967,23.91257666,69.32,45660000,,,,
700,江西,2015,4,Jiangxi,18.47,134.29,75.35,8,28,32,25,73,1,87,43,26.70553924,29.22907279,26.97851673,24.55879294,24.71826853,131.33,45660000,,,,
701,江西,2015,5,Jiangxi,23.17,260.73,84.27,5,29,28,19,74,1,93,47,22.47740459,24.59147192,24.84637158,26.57293027,26.00230364,88.26,45660000,,,,
702,江西,2015,6,Jiangxi,26.62,192.34,82.04,6,30,25,15,50,0.9,75,30,25.35617091,23.91678775,23.85112421,24.56472797,24.39324916,143.42,45660000,,,,
703,江西,2015,7,Jiangxi,26.62,198.31,81.19,4,31,21,14,53,0.9,80,32,23.71979713,24.53798402,24.26110065,23.81517664,23.28899101,142.82,45660000,,,,
704,江西,2015,8,Jiangxi,27.09,172.3,79.08,5,32,25,15,60,0.8,92,36,23.70733392,23.71356552,22.87045984,23.49188761,25.77256796,178.62,45660000,,,,
705,江西,2015,9,Jiangxi,24.04,131.78,81.04,2,33,27,18,61,0.8,95,39,21.18424849,22.4457912,26.59562393,25.87666723,25.34585619,134.73,45660000,,,,
706,江西,2015,10,Jiangxi,20.28,103.17,76.92,5,34,33,26,80,0.9,94,50,34.89528938,28.03976893,26.43404997,25.75237096,27.11028138,161.93,45660000,,,,
707,江西,2015,11,Jiangxi,14.35,205.26,88.19,7,35,25,27,54,1.1,38,36,23.22261204,29.05895071,30.21994151,27.96101825,23.05810821,51.31,45660000,,,,
708,江西,2015,12,Jiangxi,8.56,155.29,82.5,6,36,27,32,81,1.1,39,54,32.5419231,27.88226757,19.73700106,23.52657314,18.8698188,57,45660000,,,,
709,江西,2016,1,Jiangxi,6.63,149.55,84.35,4,37,24,32,82,1.1,43,54,3.446468043,17.99419557,12.07706419,14.86345115,35.57457947,NA,45920000,,,,
710,江西,2016,2,Jiangxi,8.54,71.87,72.38,0,38,22,23,93,1,82,59,0.242801418,1.84463473,40.70278741,38.66257133,33.6341591,128.28,45920000,,,,
711,江西,2016,3,Jiangxi,12.84,141.86,77.27,6,39,31,33,90,1,89,57,118.4190928,59.33094709,44.06080146,33.90721811,32.37331732,88.29,45920000,,,,
712,江西,2016,4,Jiangxi,19.41,267.65,86.38,7,40,25,23,59,1,86,37,13.5205102,65.96980148,52.72577238,39.60502964,36.49060552,57.32,45920000,,,,
713,江西,2016,5,Jiangxi,22.31,237.85,83.46,6,41,24,20,61,1,94,37,26.23771418,19.87911219,21.26371114,45.55255654,40.94152692,106.11,45920000,,,,
714,江西,2016,6,Jiangxi,26.55,287.59,81.12,4,42,23,15,51,1,98,30,24.03290902,25.1353116,24.25601054,21.57213546,22.64663906,154.52,45920000,,,,
715,江西,2016,7,Jiangxi,29.05,193.85,76.96,5,43,21,15,51,1,88,29,22.49740843,23.26515872,24.49165698,24.92817128,21.01092194,196.59,45920000,,,,
716,江西,2016,8,Jiangxi,28.79,97.12,75.15,2,44,19,15,56,1,102,32,26.94465349,24.72103096,18.26132883,19.70422388,15.86908743,202.37,45920000,,,,
717,江西,2016,9,Jiangxi,24.71,161.43,77.35,2,45,25,20,72,1.1,110,43,5.341924585,16.14328904,10.93837323,13.82813203,33.7061598,123.18,45920000,,,,
718,江西,2016,10,Jiangxi,21.12,2.77,85.19,0,46,20,21,62,1,66,38,0.52854163,2.935233108,39.6962457,36.50834765,32.0832474,48.72,45920000,,,,
719,江西,2016,11,Jiangxi,13.92,140.43,87.08,5,47,24,31,77,1,49,48,113.2182709,56.87340626,42.70988631,33.36789588,32.4707773,70.78,45920000,,,,
720,江西,2016,12,Jiangxi,10.02,38.61,78.81,5,48,32,41,116,1.2,63,76,14.38284641,63.80055865,52.1611401,39.25299048,36.13299298,128.33,45920000,,,,
721,江西,2017,1,Jiangxi,8.98,51.04,78.64,7,49,25,33,112,1.2,65,79,28.88230301,21.63257471,22.30605079,45.03410582,42.66767008,89.55,46220000,,,,
